Name (Long),Surname,Name,Party,Twitter Handle,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20
Καρασαρλίδου Γεωργίου Ευφροσύνη (Φρόσω),Καρασαρλίδου,Καρασαρλίδου Φρόσω,ΣΥΡΙΖΑ,FKarasarlidou,3105268391,3295002923,1131412934,2918304682,3089489576,3110359096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ηγουμενίδης Εμμανουήλ Νικόλαος,Ηγουμενίδης,Ηγουμενίδης Νικόλαος,ΣΥΡΙΖΑ,IgoumenidisN,18446544,322735155,907201823613837312,937226796654841856,1297478865762295808,3346734563,1306911695445557248,3118474383,1212094089153236993,220009416,2254412165,390165547,580946236,396615701,1297474204091273216,388223529,1126599704958181379,738696990419259392,0,0
Βαρδάκης Δημητρίου Σωκράτης,Βαρδάκης,Βαρδάκης Σωκράτης,ΣΥΡΙΖΑ,sokrvardakis,2995799722,1128105535,985074546,285934700,262613266,923632722110767104,383781062,203836826,935835096,3017008928,296418235,353669280,523445097,943200447552253958,1188735446,68195138,3024384273,2866220645,976370076361416704,2875829153
Μαμουλάκης Αντωνίου Χαράλαμπος (Χάρης),Μαμουλάκης,Μαμουλάκης Χάρης,ΣΥΡΙΖΑ,Mamoulakis,823985090925576194,1359935809474953217,1305783953123618817,3165543610,715500277290418177,217183189,245521704,966090674,2579254375,448160724,0,0,0,0,0,0,0,0,0,0
Κάτσης Σπυρίδωνος Μάριος,Κάτσης,Κάτσης Μάριος,ΣΥΡΙΖΑ,marios_katsis,2310912901,2970723568,259951734,473286807,2859107084,27485142,3581436917,1187005459049385984,3044855458,3325625573,1193719224243511296,1202370853,2905468428,344229902,1148989430935388165,82751237,2984548209,2268763717,3023799832,2219930513
Ζουράρης Γεωργίου Κωνσταντίνος,Ζουράρης,Ζουράρης Κωνσταντίνος,ΣΥΡΙΖΑ,,21290577,2940921292,2937377463,3350778203,72835657,151694516,710599277656023042,3053991149,3007359220,923856089292165120,813419829537505280,37391051,972133610,0,0,0,0,0,0,0
Γιαννούλης Ιωάννη Χρήστος,Γιαννούλης,Γιαννούλης Χρήστος,ΣΥΡΙΖΑ,giannoul,539738211,18136559,1056501319295492097,3069682733,575366492,873282435668226048,1137148468395499522,1244445354352947203,2864655364,463257661,229075800,78018236,1191013028977926145,747170078475575297,455773316,2836055057,892697823166255105,199714034,3387265385,457825959
Αμανατίδης Γεωργίου Ιωάννης,Αμανατίδης,Αμανατίδης Ιωάννης,ΣΥΡΙΖΑ,amanatidis_gian,870038515,536211431,431662930,1048264682,2192270316,738908605278212096,58963183,33892779,204002431,500413534,266847638,386274012,1174122344,852284732,33181958,1205419430781628416,939878891254173696,1251770518526668801,529314224,47570781
Νοτοπούλου Παναγιώτη Αικατερίνη (Κατερίνα),Νοτοπούλου,Νοτοπούλου Κατερίνα,ΣΥΡΙΖΑ,katenotopoulou,2989677754,1247588305333608451,1251936172126941185,350735039,2729502227,3372063231,1248729125893943298,2233547781,771704628777979904,303868919,1366015067519668229,4237739421,3318547059,3042274959,456138982,714866214141607937,0,0,0,0
Τριανταφυλλίδης Γεωργίου Αλέξανδρος (Αλέκος),Τριανταφυλλίδης,Τριανταφυλλίδης Αλέκος,ΣΥΡΙΖΑ,tr_alexandros,1068727382,293060585,22611380,336978257,826121383709143041,386373820,69563979,79831353,1222308048,486174889,1360294618487742473,1304368263355400192,848054569,1283803327,1323862968472358912,520775086,2192765045,1201082221119131649,392171062,1635205022
Φάμελλος Πέτρου Σωκράτης,Φάμελλος,Φάμελλος Σωκράτης,ΣΥΡΙΖΑ,sfamellos,118960042,3034441257,430964317,84611754,763819549464461312,507271741,175891748,723853951586672640,407657465,1868588580,4782254239,0,0,0,0,0,0,0,0,0
Αυγέρη Πέτρου Θεοδώρα (Δώρα),Αυγέρη,Αυγέρη Δώρα,ΣΥΡΙΖΑ,davgeri,733732330448289793,357631685,215935293,1344941810,2257412020,41823998,3368538509,465585857,609044861,400807379,899349241478381573,55907932,1340391197555253248,3334702803,3099382899,141792279,409282398,154474025,310494033,464966921
Τζούφη Στεφάνου Μερόπη,Τζούφη,Τζούφη Μερόπη,ΣΥΡΙΖΑ,meropitzoufi,3096944951,1272109797291286529,937926931156217857,1665772326,2492125066,4778812043,1200890880841986048,973312180144820229,1246816406,217227971,2497318005,0,0,0,0,0,0,0,0,0
Ελευθεριάδου Παύλου Σουλτάνα,Ελευθεριάδου,Ελευθεριάδου Σουλτάνα,ΣΥΡΙΖΑ,teleftheriadou,2269182835,1189828292410564608,1351989011309604864,1114597771019997184,565291766,340534630,2797633512,1042692719993389056,465933617,1187525634,1413281246,573379417,1141637715382931456,1097629718097154050,3387126903,2916205985,2483571829,1322436028821655552,386141343,1342832641905725442
Λάππας Ευαγγέλου Σπυρίδωνας,Λάππας,Λάππας Σπυρίδωνας,ΣΥΡΙΖΑ,spyroslappas1,270480624,278390259,715222646,2645570840,998924615622766592,2441266722,485751401,487604834,2162236917,99634998,361928865,41753755,1674302221,1241313021303152640,228226900,1496630887,1502805708,149022634,2895018372,46963104
Τελιγιορίδου Ιωάννη Ολυμπία,Τελιγιορίδου,Τελιγιορίδου Ολυμπία,ΣΥΡΙΖΑ,teligioridou,1057566665595076608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αυλωνίτης Νικολάου Αλέξανδρος - Χρήστος,Αυλωνίτης,Αυλωνίτης Χρήστος,ΣΥΡΙΖΑ,a_avlonitis,398855695,2576976216,1318328509,26538657,385263359,1225520688821342211,39037078,65131948,4144187421,101546610,1106237604,2262025278,1244939534116274187,3074137015,1310049385,3940107814,838601581729832962,53685607,2596554033,467390829
Αγαθοπούλου Δημητρίου Ειρήνη-Ελένη,Αγαθοπούλου,Αγαθοπούλου Ειρήνη-Ελένη,ΣΥΡΙΖΑ,iriniagath,1323968095740985344,2854629059,3317507632,519359225,786577264133582852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βέτα Δημητρίου Καλλιόπη,Βέτα,Βέτα Καλλιόπη,ΣΥΡΙΖΑ,,843683503,2205491502,705816214489206784,38007242,2872701582,1056976071235657730,14198388,138290821,318462372,1291922902745591808,18353753,155560891,258998525,297116580,366170423,1308379042899353600,3318452947,502793326,1161276560965455873,87332711
Ψυχογιός Κωνσταντίνου Γεώργιος,Ψυχογιός,Ψυχογιός Γεώργιος,ΣΥΡΙΖΑ,g_psychogios,915316388000141312,1137641607702949888,177701796,1115709997264990208,531418000,3100185977,1026850486836776962,349545506,19002711,2233156488,105991362,49775175,1214164843751624704,200297443,862667523782737922,560398944,3133786246,3352982883,586590096,3418674012
Συρμαλένιος Ευαγγέλου Νικόλαος,Συρμαλένιος,Συρμαλένιος Νικόλαος,ΣΥΡΙΖΑ,syrmal2000,349090550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αραχωβίτης Γεωργίου Σταύρος,Αραχωβίτης,Αραχωβίτης Σταύρος,ΣΥΡΙΖΑ,,132677579,155865659,118625346,3290650917,1535222083,532093156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βαγενά Κηλαηδόνη χήρα Λουκιανού Άννα,Βαγενά,Βαγενά Άννα,ΣΥΡΙΖΑ,annavayena,1290721327255621638,1451413946,369445611,2809548932,3112675323,2953784669,86910297,1231891339,446167435,972016676832133122,733995323316539396,1339525101574901761,933384317631426560,606136461,3824462655,2782478453,3318989597,403963732,306156837,3115002849
Κόκκαλης Κωνσταντίνου Βασίλειος,Κόκκαλης,Κόκκαλης Βασίλειος,ΣΥΡΙΖΑ,vasiliskokkalhs,123834148,16536129,846104898089472003,1240603545646305281,421129085,30647181,1172502683091030016,425297281,3610405943,1298792289070768128,188302965,374078174,490882908,560475529,240344842,1367421573074927617,984942525789233152,18633219,1140705860,362989230
Θραψανιώτης Μιχαήλ Εμμανουήλ,Θραψανιώτης,Θραψανιώτης Εμμανουήλ,ΣΥΡΙΖΑ,,400283088,303301957,2294917075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μπουρνούς Δημητρίου Ιωάννης,Μπουρνούς,Μπουρνούς Ιωάννης,ΣΥΡΙΖΑ,alterglobal,24637896,589471420,866892275179167744,1107746346470174720,339714043,1349426243620528128,1217193287381069824,981903358628855808,2940149230,1292927083727986688,409884462,66516381,295344275,1099306004670545920,3433234005,3332818516,285420456,0,0,0
Μεϊκόπουλος Μιχαήλ Αλέξανδρος,Μεϊκόπουλος,Μεϊκόπουλος Αλέξανδρος,ΣΥΡΙΖΑ,A_Meikopoulos,1001342479,1283820164472078336,126635372,2734576479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Παπανάτσιου Στέργιου Αικατερίνη,Παπανάτσιου,Παπανάτσιου Αικατερίνη,ΣΥΡΙΖΑ,,772087632423714816,894465589481283585,573699312,3398480248,761874601135763456,884164296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Χαρίτσης Βύρωνα Αλέξανδρος (Αλέξης),Χαρίτσης,Χαρίτσης Αλέξης,ΣΥΡΙΖΑ,alexischaritsis,76598551,2248053008,898180532,3832230975,964701398339411969,23804093,1332258614,341696474,106321854,0,0,0,0,0,0,0,0,0,0,0
Ζεϊμπέκ Χασάν Χουσεϊν,Ζεϊμπέκ,Ζεϊμπέκ Χουσεϊν,ΣΥΡΙΖΑ,ZeybekHuseyin,338861628,2971702420,951386419,3301646715,1123586590578704384,912515626295611394,250125194,949817083004686336,0,0,0,0,0,0,0,0,0,0,0,0
Τζάκρη Εμμανουήλ Θεοδώρα,Τζάκρη,Τζάκρη Θεοδώρα,ΣΥΡΙΖΑ,tzakri,413080707,591244388,1152278029,1306224787,732962698128982017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Σκούφα Δημητρίου Ελισσάβετ (Μπέττυ),Σκούφα,Σκούφα Μπέττυ,ΣΥΡΙΖΑ,BSkoufa,49581167,2344111824,712255673178976256,2174338830,780744295703728128,525230654,711539615,1102978073564270593,3415031992,425742123,1168520670,236724748,317258928,399341396,262343307,3322950819,91389917,297482757,246893955,126379822
Μπάρκας Θεοφάνη Κωνσταντίνος,Μπάρκας,Μπάρκας Κωνσταντίνος,ΣΥΡΙΖΑ,kostasbarkas,589583187,44960253,1150853364,1686650294,8022912,274316098,717776825200558083,294408464,1086901322,22194848,1327356274728710150,2868406665,566747243,2226311597,1105413679183511553,1290211870960492545,931901665543905281,738886272,228805049,742731757
Ξανθός Γεωργίου Ανδρέας,Ξανθός,Ξανθός Ανδρέας,ΣΥΡΙΖΑ,andreasxanthos,31635338,1352926816101515270,2386940010,1081488522584969216,1007654402847473664,363521988,229130942,955461251697643524,2220173502,77443460,228630722,712672675479552000,718888760922931200,1307827999727906816,832987898219724800,1117139694146465793,37389927,1701576919,154990911,369717985
Χαρίτου Αθανασίου Δημήτριος (Τάκης),Χαρίτου,Χαρίτου Τάκης,ΣΥΡΙΖΑ,,39828840,2361506863,1628812412,534363971,276619114,484037899,264266312,97442946,395499571,68161860,166086507,2510199325,270547817,245240247,783111775,4891240860,14443855,494618562,113392491,2194516200
Αβραμάκης Αντωνίου Ελευθέριος,Αβραμάκης,Αβραμάκης Ελευθέριος,ΣΥΡΙΖΑ,,892631664,879324204272955393,281552905,191838449,2214015042,515348433,37627643,23739328,976807903,4586390122,3364799717,3732181093,960663061,905341511847604224,175208017,1296635494567092224,2286987728,1018533049,385345146,0
Παπαδόπουλος Αποστόλου Αθανάσιος (Σάκης),Παπαδόπουλος,Παπαδόπουλος Σάκης,ΣΥΡΙΖΑ,sakis_papad,850507814023942144,406577691,21748669,44860919,573498801,918946510410313729,36352707,486577964,2281016088,36968061,188759348,988422621397123074,40071977,19573588,17865999,914170504763895808,145257180,470412567,71498257,111099915
Σαρακιώτης Αθανασίου Ιωάννης,Σαρακιώτης,Σαρακιώτης Ιωάννης,ΣΥΡΙΖΑ,jsarakiotis,709702013865562112,1014946602,2921645242,190215283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Πέρκα Χαράλαμπου Θεοπίστη (Πέτη),Πέρκα,Πέρκα Πέτη,ΣΥΡΙΖΑ,PetiPerka,9087542,988488086429499392,49758907,779846643873177601,511317690,79817426,455358910,11387632,418323454,387551744,1706355252,971090230076944384,2230624879,264399527,1317723763,19786174,726610687833706497,1091293045260210176,109371010,138240769
Μάλαμα Ιωάννη Κυριακή,Μάλαμα,Μάλαμα Κυριακή,ΣΥΡΙΖΑ,KiriakiMalama,90729550,166247776,18823322,230104993,76933523,348151570,1326395576,24927576,23830016,352841722,384937880,562523273,3155600195,91606230,396930879,970087717303238656,166787041,1163892040398192640,2755691790,58553274
Πολάκης Πέτρου Παύλος,Πολάκης,Πολάκης Παύλος,ΣΥΡΙΖΑ,pavpol2222,42846980,59177940,48805483,751429317662351361,2749664784,775434488541224960,4097811407,4391506763,427396361,1269613088,564031838,909451395081715715,1385256698,1283266511742701569,1239893552,1019572279209091072,837069023732989952,894038586651066368,2512180868,1237274671
Μιχαηλίδης Φραγκούλη Ανδρέας,Μιχαηλίδης,Μιχαηλίδης Ανδρέας,ΣΥΡΙΖΑ,,1002399498545614848,289045863,25502245,79516362,628073980,239989180,726441222,2907069503,2464051087,903171270094749697,1365025190,623086133,370179342,233674823,810174496049131520,773021991049637888,1214504382458413056,19111789,65805065,1734748808
