Name (Long),Surname,Name,Party,Twitter Handle,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20
Καββαδάς Ιωάννη Αθανάσιος,Καββαδάς,Καββαδάς Αθανάσιος,ΝΔ,,42760762,838708194,1249391725115838468,1153671887400120328,4331007556,1321440798118940674,1234075836770328583,199176412,1251526458792718336,2612447864,1115449367161384960,2900878519,1325426202190950401,782916193,801523453899710464,895475725,916945709722718208,1028395525,2320225679,1332377267339714560
Μπουκώρος Γεωργίου Χρήστος,Μπουκώρος,Μπουκώρος Χρήστος,ΝΔ,chboukoros1,982264362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μαραβέγιας Αριστοτέλη Κωνσταντίνος,Μαραβέγιας,Μαραβέγιας Κωνσταντίνος,ΝΔ,maravegiaskost,804278366,833636650601345025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μακρή Μιχαήλ Ζωή (Ζέττα),Μακρή,Μακρή Ζέττα,ΝΔ,zettamakri,767266068,2166320083,2783917512,388861304,484617354,2370857077,619362327,3248790567,546726769,2992678631,413352241,1008304094962962432,978846685651767296,997136632422658048,1054896846798237696,759371847788093440,3522806242,413453720,1062738838563495936,318540795
Λιούπης Κωνσταντίνου Αθανάσιος,Λιούπης,Λιούπης Αθανάσιος,ΝΔ,,809181493562114048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μαντάς Παντελή Περικλής,Μαντάς,Μαντάς Περικλής,ΝΔ,periklismantas,888717403,196941064,423504892,1371850264072818689,1364091189591502848,777236350806392832,1354462719357956098,1263571965757005824,2837154497,898665643276476416,949741431094210565,4869090748,1306291275629555714,1366290017908359168,3310153564,2159076388,975088294605328394,4859706287,3124253776,982225244646617088
Λαμπρόπουλος Δημητρίου Ιωάννης,Λαμπρόπουλος,Λαμπρόπουλος Ιωάννης,ΝΔ,,55163303,2485528609,295532286,980151848,1002784063,1141883211359903745,2599632180,3353849914,2512611938,841091083551592449,2158998410,1248877144190726147,881450884273778688,3090049559,1116771664665239552,1265332130202169344,997238504,892313778968301568,320178708,2721103469
Σαμαράς Κωνσταντίνου Αντώνιος,Σαμαράς,Σαμαράς Αντώνιος,ΝΔ,samaras_antonis,83656002,452195062,1965222632,1614499159,2974484759,3237824803,730119914988654592,2987562478,853677814922563584,221985474,1344221736783536130,863791296766455809,1371414753755664387,1320865174753058817,2359723314,2719770148,1412351077,889715437692493824,2418790009,1347075895400538112
Χρυσομάλλης Παναγιώτη Μιλτιάδης (Μίλτος),Χρυσομάλλης,Χρυσομάλλης Μίλτος,ΝΔ,chrysomallism,24399357,546252253,1054702024040898560,2654729234,744306995407228928,1315231087073939456,1324235127946465280,989796531657207809,955161945170153474,717738893399994368,715900803849043968,2805906004,0,0,0,0,0,0,0,0
Τσιλιγγίρης Γεωργίου Σπυρίδων (Σπύρος),Τσιλιγγίρης,Τσιλιγγίρης Σπύρος,ΝΔ,,862065385,2372226114,874434895,933735312240664577,2793304944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Σταμενίτης Ευαγγέλου Διονύσιος,Σταμενίτης,Σταμενίτης Διονύσιος,ΝΔ,dionstamenitis,559643881,3104941695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Καρασμάνης Αθανασίου Γεώργιος,Καρασμάνης,Καρασμάνης Γεώργιος,ΝΔ,,2293149362,904407322440630277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βασιλειάδης Νικολάου Βασίλειος (Λάκης),Βασιλειάδης,Βασιλειάδης Λάκης,ΝΔ,lakis_vas,1869377958,1863478417,97230293,844260110,614376691,1234584972763238400,154410276,912345222,1304953081663295489,770287033097023488,825046674930298882,2214710087,3807273735,393438298,4581831676,3650341575,3362022927,2568691502,3307391001,972938496469028868
Μάνη-Παπαδημητρίου Ευαγγέλου ΄Αννα,Μάνη-Παπαδημητρίου,Μάνη-Παπαδημητρίου ΄Αννα,ΝΔ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μπαραλιάκος Ελευθερίου Ξενοφών (Φώντας),Μπαραλιάκος,Μπαραλιάκος Φώντας,ΝΔ,fbaraliakos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Χιονίδης Γεωργίου Σάββας,Χιονίδης,Χιονίδης Σάββας,ΝΔ,HionidisSavvas,1377605982843514882,701296911370874880,555000598,1094912079348330497,721762536195010561,2962410473,1364514731386667010,4803001700,1866949994,810940330694610944,2256025821,463835727,711367952197656576,2361664112,3435652685,798397104,701513769546072067,0,0,0
Γιαννάκης Κωνσταντίνου Στέργιος,Γιαννάκης,Γιαννάκης Στέργιος,ΝΔ,stergiannakis,408003188,3289016914,473170588,1318298505715343360,1125594666,1552883287,861358124,1191801130965188611,1175787253047746560,3347413090,1334569097091309568,948306632773111809,2565023672,2555338267,2741686468,2328138999,3038076415,462972558,877297256633970688,825785816769249281
Κεφαλογιάννης Αχιλλέα Ιωάννης,Κεφαλογιάννης,Κεφαλογιάννης Ιωάννης,ΝΔ,gkefalogiannis,2441261875,562182659,1202455620315680769,1183435089126068225,1313072164845891584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Στυλιανίδης Στυλιανού Ευριπίδης,Στυλιανίδης,Στυλιανίδης Ευριπίδης,ΝΔ,e_stylianidis,2413938919,1614767336,4252728513,2923253644,923516442728902656,712638178,3153561815,3228079138,974253897790509056,799313626477842432,3379121272,1038813339198152706,1233336374,1180833348215808000,911514608665530368,781718869564063745,1043816594068176896,929338343778869249,1026805260,973904905919434752
Στεφανάδης Ισιδώρου Χριστόδουλος,Στεφανάδης,Στεφανάδης Χριστόδουλος,ΝΔ,ChStefanadis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Λεονταρίδης Χρήστου Θεόφιλος,Λεονταρίδης,Λεονταρίδης Θεόφιλος,ΝΔ,The_Leontaridis,540694975,3421145181,2762569495,1161352306346139648,808027740159012864,848493103,781886947824439296,846063828152598528,1069906182876344320,975505728726274048,869940108136517633,729787985122734080,0,0,0,0,0,0,0,0
Καραμανλής Αχιλλέα Κωνσταντίνος,Καραμανλής,Καραμανλής Κωνσταντίνος,ΝΔ,karamanlis_k,1156609842888552448,26662104,167943135,3833160383,781223402807910400,1171916148612435969,2576953638,4582324041,873144474683289601,1127202323581763585,101259371,4568642835,3012040342,1092152090020007936,895946476811165696,3060262136,927519470972817408,831513848469401600,941301523363090433,798208465260998657
Αραμπατζή Αθανασίου Φωτεινή,Αραμπατζή,Αραμπατζή Φωτεινή,ΝΔ,ArampatziFotini,2253147931,1358423377904623617,2498162565,2792050719,2498250608,1102618321,1128289211361177601,1062065912130531328,1346060967755599873,529142187,4149213797,845573381407805440,2865499661,3949436781,835092817760382977,2452357539,3291694859,4009276456,2443891463,4008125057
Χατζηβασιλείου Γεωργίου Αναστάσιος (Τάσος),Χατζηβασιλείου,Χατζηβασιλείου Τάσος,ΝΔ,tasos_chatziv,213620349,3092182414,2314402232,2447803268,410347451,997201350,2472076721,4905315766,730632558845775872,1248296033857257473,1034762234654851072,1197230310020259842,1352156096274845697,1364320285063843840,2484693363,1368683315436388352,4905338086,1295389943574016001,893020542,3926591062
Λιούτας Αχιλλέως Αθανάσιος,Λιούτας,Λιούτας Αθανάσιος,ΝΔ,,1156956904310132736,1292944214389665792,701860768589938695,3105270677,3341748412,1093836281363263488,454192277,2764708672,3448817476,4338309375,0,0,0,0,0,0,0,0,0,0
Σκρέκας Θεοδώρου Κωνσταντίνος,Σκρέκας,Σκρέκας Κωνσταντίνος,ΝΔ,KostasSkrekas,3041226449,3386308126,3097757866,3350595711,1363199570117877763,807633034312880132,2940633772,2745457870,804084832745717760,1322844427296088064,0,0,0,0,0,0,0,0,0,0
Παπακώστα - Παλιούρα Δημητρίου Αικατερίνη (Κατερίνα),Παπακώστα,Παπακώστα Κατερίνα,ΝΔ,papakostakater,3063559103,2226780270,1134005835452076033,3309266717,3350864015,1132684104938532864,4297637723,787750134520147968,3297420396,775448972194439168,2598478569,2626051174,1154546659,854688409,801544147576492032,871099584621228032,1959380094,2856814955,820968598822940672,3018386998
Οικονόμου Δημητρίου Ιωάννης,Οικονόμου,Οικονόμου Ιωάννης,ΝΔ,joikonomou,569513980,1470171481,265981780,2970360885,228938517,377899796,3008657578,773178856291307520,4352766208,1057069379177865216,2888028592,2608968467,333558355,457064699,1062741318982610944,314538527,996992459723956224,1030025102,1068314412614909952,622859654
Σταϊκούρας Κωνσταντίνου Χρήστος,Σταϊκούρας,Σταϊκούρας Χρήστος,ΝΔ,cstaikouras,84853888,955486848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Κοτρωνιάς Νικολάου Γεώργιος,Κοτρωνιάς,Κοτρωνιάς Γεώργιος,ΝΔ,,860820009844690944,1305800730427695104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Χειμάρας Αθανασίου Θεμιστοκλής (Θέμης),Χειμάρας,Χειμάρας Θέμης,ΝΔ,T_Cheimaras,3362863917,3177286257,1335284901474611201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αντωνιάδης Δημητρίου Ιωάννης,Αντωνιάδης,Αντωνιάδης Ιωάννης,ΝΔ,GIANNISFLORINA,3256309552,708726139,187894066,3301753115,1197300420,392967562,1011636088610459649,2433470084,3187651606,1214990542553190400,1114540707174285312,1034829414482227200,4061727917,833780013832998913,1848816534,1223446941587136515,1296113874958274560,976515258,1300727202137464832,711917292771270656
Μπούγας Δημητρίου Ιωάννης,Μπούγας,Μπούγας Ιωάννης,ΝΔ,ioannis_mpougas,143126309,947930930202673153,985779182620770304,2660981787,2715713643,2512367398,2710239334,3360718582,387629054,2834884835,3007409044,1006802082,714485481921228800,2500395232,856756470,857907020057456641,950347769008545792,798089038884388864,1584944612,964419526707171329
Βαγιωνάς Κωνσταντίνου Γεώργιος,Βαγιωνάς,Βαγιωνάς Γεώργιος,ΝΔ,GVagionas,2955647698,60891797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Διγαλάκης Βασιλείου Βασίλειος,Διγαλάκης,Διγαλάκης Βασίλειος,ΝΔ,vdigalakis,2245911122,840474194982887424,2170066764,913311403985031168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μπακογιάννη Κωνσταντίνου Θεοδώρα (Ντόρα),Μπακογιάννη,Μπακογιάννη Ντόρα,ΝΔ,Dora_Bakoyannis,13766852,2849789531,4415737047,3291123173,2799663809,2762746055,2853823289,3029948559,3795954857,4340049677,4264851893,1357112026154336256,2777188882,3044917898,1615632936,823419307740823553,3405406209,3098921913,737571438178144256,1263494995153125377
Βολουδάκης Γεωργίου Μανούσος - Κωνσταντίνος,Βολουδάκης,Βολουδάκης Κωνσταντίνος,ΝΔ,MVoloudakis,21152451,4305176674,2265713050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μηταράκης Αντωνίου Παναγιώτης (Νότης),Μηταράκης,Μηταράκης Νότης,ΝΔ,nmitarakis,250518647,2896366161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αχτσιόγλου Θεμιστοκλή Ευτυχία,Αχτσιόγλου,Αχτσιόγλου Ευτυχία,ΣΥΡΙΖΑ,E_Achtsioglou,1051860153191096321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βασιλικός Νικολάου Βασίλειος (Βασίλης),Βασιλικός,Βασιλικός Βασίλης,ΣΥΡΙΖΑ,,20241394,389475484,1366942249112731648,853341148911370240,548659218,730325282389934080,1075811385903382534,3001854083,1264515402698231809,932534674903257088,3436428231,834314971148349440,562228221,305691285,3332155533,2234317484,705703041945759745,2804172510,1385409140,61714912
Σκουρλέτης Βασιλείου Παναγιώτης (Πάνος),Σκουρλέτης,Σκουρλέτης Πάνος,ΣΥΡΙΖΑ,pskourl,408566492,4068769780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Φλαμπουράρης Γερασίμου Αλέξανδρος,Φλαμπουράρης,Φλαμπουράρης Αλέξανδρος,ΣΥΡΙΖΑ,,1272113351183777792,911716516550385665,1272134500634578944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Φίλης Αριστοτέλη Νικόλαος,Φίλης,Φίλης Νικόλαος,ΣΥΡΙΖΑ,nikosfilis1,2969679155,4545773843,2418021176,1271127444762877952,802796177804693504,2336724842,874720727433441285,2567531965,397169945,836941233037709312,1263848472496738317,1309888520606158848,2779446863,1296046485092610048,1328058490305261571,3255542431,1103994936129736704,816333977699155968,984082938,855283769246220290
Τζανακόπουλος Μόσχου Δημήτριος,Τζανακόπουλος,Τζανακόπουλος Δημήτριος,ΣΥΡΙΖΑ,d_tzanakopoulos,801812686954725377,926150043891052545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βερναρδάκης Δημοσθένη Χριστόφορος,Βερναρδάκης,Βερναρδάκης Χριστόφορος,ΣΥΡΙΖΑ,ChVernardakis,801796590117801984,1242521751038369792,2769726678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βούτσης Γεωργίου Νικόλαος,Βούτσης,Βούτσης Νικόλαος,ΣΥΡΙΖΑ,,1164816058038939650,2742173673,931894617435529216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ζαχαριάδης Εμμανουήλ Κωνσταντίνος,Ζαχαριάδης,Ζαχαριάδης Κωνσταντίνος,ΣΥΡΙΖΑ,CZachariadis,1169944243,1342601080555888640,889466416122015744,3400195589,3368068168,4461859949,704773231589396481,2613988488,1323176104161665024,1157938608,1033828082367569923,719178470882992128,1372700291561308161,2457805489,3569999253,1432625162,916633843439951872,1673202067,834323814708310016,3367464021
Κατρούγκαλος Στέλιου - Παναγιώτη Γεώργιος,Κατρούγκαλος,Κατρούγκαλος Γεώργιος,ΣΥΡΙΖΑ,gkatr,42008209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ξενογιαννακοπούλου Διονυσίου Μαρία - Ελίζα (Μαριλίζα),Ξενογιαννακοπούλου,Ξενογιαννακοπούλου Μαριλίζα,ΣΥΡΙΖΑ,marilizaxen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Τσακαλώτος Στεφάνου Ευκλείδης,Τσακαλώτος,Τσακαλώτος Ευκλείδης,ΣΥΡΙΖΑ,tsakalotos,2975032769,3314943351,1022015392330522624,753689473,761131687719895040,869517071364874240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Καφαντάρη Φωτίου Χαρούλα (Χαρά),Καφαντάρη,Καφαντάρη Χαρά,ΣΥΡΙΖΑ,,806172613907251200,969193621974110208,958251576,4158052240,3337172189,709028072230678533,882702521546010624,571256312,723608298365313024,4166104815,3030236510,920568050746843136,768883582286893057,0,0,0,0,0,0,0
Παπαχριστόπουλος Θεμιστοκλή Αθανάσιος (Θανάσης),Παπαχριστόπουλος,Παπαχριστόπουλος Θανάσης,ΣΥΡΙΖΑ,PapachristTh,546169921,746940811,908049387129098241,715148421523456000,434339862,1367911348844265472,3150946720,1006593956015165440,604445907,789221292,951139519658713088,0,0,0,0,0,0,0,0,0
Δραγασάκης Ανδρέα Ιωάννης,Δραγασάκης,Δραγασάκης Ιωάννης,ΣΥΡΙΖΑ,YDragasakis,806736306,753709796436676608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βίτσας Αθανασίου Δημήτριος,Βίτσας,Βίτσας Δημήτριος,ΣΥΡΙΖΑ,dimitrisvitsas,4031768219,1398305184,710698310,889089727864983552,864176026787688451,809389408608747520,2765555689,809389407769886720,909183362987909120,973672359361212416,0,0,0,0,0,0,0,0,0,0
Παππάς Στυλιανού Νικόλαος,Παππάς,Παππάς Νικόλαος,ΣΥΡΙΖΑ,nikospappas16,897524593044443137,403331236,3412230491,388478711,708756599515381760,337184096,784829310507024387,393354640,1042565076,3247424200,152572142,971404526073929728,2428423413,1067360760530116608,416644035,207653958,4212246885,3514681763,1358165834049462276,2976361648
Μουζάλας Ευστράτιου Ιωάννης,Μουζάλας,Μουζάλας Ιωάννης,ΣΥΡΙΖΑ,imouzalas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μπαλάφας Περικλή Ιωάννης,Μπαλάφας,Μπαλάφας Ιωάννης,ΣΥΡΙΖΑ,ybalafas,1728198787,1283020533064441857,1167488762651262978,860634038775762946,1005595153581690880,1248689926742433793,3346953514,1332033975884394496,4424226256,2351956370,887306988744585216,1111724752094269442,2186057811,3068678729,2857740040,1347172679862902785,3240010503,1095421170495692802,3094484351,3246701433
Φωτίου Βασιλείου Θεανώ,Φωτίου,Φωτίου Θεανώ,ΣΥΡΙΖΑ,TheanoFotiou,631973249,2194987202,3036639170,2973965043,904835313608077312,2891039261,4136002274,1710656251,2745123339,2925900940,3322907861,939923807694934022,3856811908,3061767414,2467962514,276143142,1240556961197948929,889747548633796608,2982539092,2954539229
Χρηστίδου Δημητρίου Ραλλία,Χρηστίδου,Χρηστίδου Ραλλία,ΣΥΡΙΖΑ,Ral_Christidou,3004098520,760921278693908480,3258099909,2824818019,4480653215,703190252400336896,3291684257,1239973521717112832,2515615891,1198598694771273729,1972325671,1116241705,1235623383037079559,2343073461,3010517140,2799678465,4350574475,968943300718755840,1110443282,2414513796
Δρίτσας Παναγιώτη Θεόδωρος,Δρίτσας,Δρίτσας Θεόδωρος,ΣΥΡΙΖΑ,,3084008045,357922525,1243299967156043778,511664299,4846346943,821055728182034433,3141388583,2497499615,848874811069739008,2497431496,729256143558692864,513240354,1252955602285887488,791657799616987136,3005076531,3944917037,1965183450,807501044561432577,725637160955727872,3706009102
Κασιμάτη Γεωργίου Ειρήνη (Νίνα),Κασιμάτη,Κασιμάτη Νίνα,ΣΥΡΙΖΑ,ninakasimati,267790532,986154332,4320382821,1660599409,2951251917,885083714174189568,2586376229,407024480,2443247482,2936817299,3818690543,1641377508,4318986454,1079654380620660737,967054855297818629,3313132180,3169117335,841324399462608896,1900576536,809386032688955392
Αλεξιάδης Ζαφειρίου Τρύφων,Αλεξιάδης,Αλεξιάδης Τρύφων,ΣΥΡΙΖΑ,,2426223437,1352260038962851847,3022518971,874286346,871712814,1132044631,1447543014,1673696665,838676149639196672,1042103202215342081,2769352745,1329368327186223104,2380787594,1369743153130004486,1280382607,2273313073,4013030687,1044618538814722049,3964664729,1355952568472641536
Ραγκούσης Νικολάου Ιωάννης,Ραγκούσης,Ραγκούσης Ιωάννης,ΣΥΡΙΖΑ,gragkousis,487572761,2525114794,1245743824011431936,813864396103544834,2943996341,753470253716365312,1372910969010147328,3364215688,3304734285,2188748405,827208055154700288,717027173576622080,936192675027587073,855189702,2846975076,1061912159259684865,863466614280384512,4237417115,1969791114,727918329512509441
Σκουρολιάκος Λουκά Παναγιώτης (Πάνος),Σκουρολιάκος,Σκουρολιάκος Πάνος,ΣΥΡΙΖΑ,PanosSkourolia1,1157361600812244992,1332852439431700481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Σπίρτζης Παναγιώτη Χρήστος,Σπίρτζης,Σπίρτζης Χρήστος,ΣΥΡΙΖΑ,c_spirtzis,758622915965444096,1248328985173471234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Αθανασίου Ευθυμίου Αθανάσιος (Νάσος),Αθανασίου,Αθανασίου Νάσος,ΣΥΡΙΖΑ,nasosa8anasiou,965785002,2840171877,424495304,1847450509,484212704,2178861804,1011336717499092993,583362587,866188746,1050343448610525184,1697401291,1050337249496391681,799200059464318976,3253495824,2466023912,582976052,984469619023994880,705406032,886626800,860197691447549954
Τσίπρας Ηρακλή Γεώργιος,Τσίπρας,Τσίπρας Γεώργιος,ΣΥΡΙΖΑ,giorgostsipras,2292454922,334602996,2960910021,1696712484,219369868,3374586412,1617182028,783334666170470400,3000344280,917660691930247168,1136237883373891584,717431716940484608,1320816230,2284404333,844440798389309441,980251657933086722,976172216391004161,930097931721592832,1020352058057248768,4058311517
Βαρεμένος Βασιλείου Γεώργιος,Βαρεμένος,Βαρεμένος Γεώργιος,ΣΥΡΙΖΑ,GVaremenos,425953288,1148333346,731531301031948290,763869242,2885046042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Μωραΐτης Χρήστου Αθανάσιος (Θάνος),Μωραΐτης,Μωραΐτης Θάνος,ΣΥΡΙΖΑ,thanos_moraitis,39458583,404205439,3092800718,3043226548,733777532458258432,4068754379,1377539716254425089,1569139892,1219241655523561472,899047241129889792,852972701845258241,4817899750,345428483,2772641332,2858927457,3260929472,3001833485,2462524215,2915328245,1363474673418256385
Γκιόλας Δημητρίου Ιωάννης,Γκιόλας,Γκιόλας Ιωάννης,ΣΥΡΙΖΑ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Παπαηλιού Ηλία Γεώργιος,Παπαηλιού,Παπαηλιού Γεώργιος,ΣΥΡΙΖΑ,,701482227666972674,322218524,3311722575,848650647897604097,713437909593014273,1091961932578467840,901743268228198400,2361061748,841740301890924546,733325876,1350128663556141058,3307885983,930773929655984128,0,0,0,0,0,0,0
Γεροβασίλη Βασιλείου Όλγα,Γεροβασίλη,Γεροβασίλη Όλγα,ΣΥΡΙΖΑ,olgagerovasili,2786227298,816686498380652544,979364019239874560,845548234848243712,1135542474171191296,767325356093214720,767338006495817728,1363000072414375936,0,0,0,0,0,0,0,0,0,0,0,0
Αναγνωστοπούλου Πέτρου Αθανασία (Σία),Αναγνωστοπούλου,Αναγνωστοπούλου Σία,ΣΥΡΙΖΑ,sia_anag,2427879955,4057460357,3107553447,4001545613,1274106498327724032,1234149496935895042,1069970579162365953,1008104236385751041,3537492555,3293816145,2732555933,1199260627040120835,1364307265482809344,3375490671,784637761,1204748448957906945,1148508671657357312,1087801690408013824,1357021770935599106,2646562390
Μάρκου Βασιλείου Κωνσταντίνος,Μάρκου,Μάρκου Κωνσταντίνος,ΣΥΡΙΖΑ,,296122410,632868099,3289764447,278511547,807159052795047936,2169404951,777540258053455872,941041445640826881,2293117788,721158010647801857,791929368834666496,742798631057625088,899218035780792320,4296569841,2432737855,462834437,4652424916,2730762532,1364642030878613509,757943956483219456
Τσίπρας Παύλου Αλέξιος,Τσίπρας,Τσίπρας Αλέξιος,ΣΥΡΙΖΑ,atsipras,2292454922,334602996,2960910021,1696712484,219369868,3374586412,1617182028,783334666170470400,3000344280,917660691930247168,1136237883373891584,717431716940484608,1320816230,2284404333,844440798389309441,980251657933086722,976172216391004161,930097931721592832,1020352058057248768,4058311517
Πούλου Λεωνίδα Παναγιού (Γιώτα),Πούλου,Πούλου Γιώτα,ΣΥΡΙΖΑ,GIOTAPOULOU,1339967992453599232,3279125405,1250894658642771970,2931971505,3291190179,1225355586,2910519321,1273381526298910722,567066109,1286627618641641477,2900630517,2519721188,3026090131,1088347354594459648,4092401177,2578516069,3007915245,1290982885739110400,3178771275,1266526515182940160
Ξανθόπουλος Σάββα Θεόφιλος,Ξανθόπουλος,Ξανθόπουλος Θεόφιλος,ΣΥΡΙΖΑ,Xanthopoulosth,1192464378240614400,3027800789,3085110182,955493811509170176,1316680909853204481,2171939049,764589067451400193,1235171316388564992,1349799727580278785,379584058,1343286755504648193,729945376904630272,1216393323964960770,1106995299426451457,789773149428707328,1370779669415530500,1250316880696340480,2689950713,2420647716,1261284466741346304
Σαντορινιός Κωνσταντίνου Νεκτάριος,Σαντορινιός,Σαντορινιός Νεκτάριος,ΣΥΡΙΖΑ,nectarsant,17991384,1327385798593961995,744905734316515332,835161189885816832,1304197051614466048,961980881446621185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Γκαρά Γεωργίου Αναστασία (Νατάσα),Γκαρά,Γκαρά Νατάσα,ΣΥΡΙΖΑ,NatasaGkara,1105564672294559745,1335309766332190729,959878874367709186,3006214685,2863476522,2989564953,342270355,4353218297,1288507543963209729,882950932786548737,1335308404848463873,855290806042673153,3094429408,732216612791721984,4009182743,854059135658332160,752958884994748416,828605998302691329,2866461022,786223458338373633
Αποστόλου Δημητρίου Ευάγγελος,Αποστόλου,Αποστόλου Ευάγγελος,ΣΥΡΙΖΑ,vag_apos,961900635913424896,1390044422,798224570729762816,579792966,3805919187,978956798961922048,735486057475657728,1031569453539094528,1056138714215268353,1352266554495401984,1044200202914148354,1341435799640879107,549259941,1325119307207077890,484141247,1220430463069802496,920730024113852421,2866606161,2906303403,699562780341325824
Χατζηγιαννάκης Ευαγγέλου Μιλτιάδης,Χατζηγιαννάκης,Χατζηγιαννάκης Μιλτιάδης,ΣΥΡΙΖΑ,,3323628441,1061687918635507712,1288059736164839425,938321943740239872,1375454922293063683,2528876927,945796946530316288,1394774826,1367181672400232448,786133900082966528,1005326081136750592,2175790338,1064987869650083846,914014875499802624,2446648015,2157832049,0,0,0,0
Καλαματιανός Χρήστου Διονύσιος-Χαράλαμπος,Καλαματιανός,Καλαματιανός Διονύσιος-Χαράλαμπος,ΣΥΡΙΖΑ,dckalamatianos,445348430,4908384297,887617477022240769,790881256372375555,3236327130,806052198933233664,1373308035129606150,1951771074,965957434085953537,2487663847,4893892618,761545163005104128,1379758602,0,0,0,0,0,0,0
Καρασαρλίδου Γεωργίου Ευφροσύνη (Φρόσω),Καρασαρλίδου,Καρασαρλίδου Φρόσω,ΣΥΡΙΖΑ,FKarasarlidou,3105268391,2918304682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ηγουμενίδης Εμμανουήλ Νικόλαος,Ηγουμενίδης,Ηγουμενίδης Νικόλαος,ΣΥΡΙΖΑ,IgoumenidisN,907201823613837312,726902707689295873,968765748641456129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Βαρδάκης Δημητρίου Σωκράτης,Βαρδάκης,Βαρδάκης Σωκράτης,ΣΥΡΙΖΑ,sokrvardakis,773986323422146561,370300591,1254115654652907522,3813747389,1479421868,962612597324419072,2688524991,1344672894278901760,1077564848005885954,3608750715,1219382919959138304,784968636469567488,826617076655718400,877864313163325440,2778703903,858299876899160064,3382261000,474322951,798913072672935936,790383386498043904
Μαμουλάκης Αντωνίου Χαράλαμπος (Χάρης),Μαμουλάκης,Μαμουλάκης Χάρης,ΣΥΡΙΖΑ,Mamoulakis,823985090925576194,2572735153,837972285516562432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Κάτσης Σπυρίδωνος Μάριος,Κάτσης,Κάτσης Μάριος,ΣΥΡΙΖΑ,marios_katsis,3325625573,1091367457686724608,1705549692,1106509505205030912,1228188708,1328833918909472768,3129850257,703984489928777728,705156295746314240,4839632032,3351104717,1354132918562598912,734093050113327104,863114217662099457,1003324741485244416,704026921307348993,3822006701,941255820024733698,732021156241395713,968253374717222912
Ζουράρης Γεωργίου Κωνσταντίνος,Ζουράρης,Ζουράρης Κωνσταντίνος,ΣΥΡΙΖΑ,,972017694064209921,780312827978457088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Γιαννούλης Ιωάννη Χρήστος,Γιαννούλης,Γιαννούλης Χρήστος,ΣΥΡΙΖΑ,giannoul,359478003,36838228,602717877,1330238038388117504,1352206670101884928,4220048775,2461166026,1015583310,902769318819192834,2463600557,3523327096,4704771916,1387314290,4229765596,949541012,1033371889,2640429369,903013454734397442,4763555729,4774297415
